[2016-02-17 10:49:02,899][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:59,075][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_server`.`id`, `cmdb_server`.`server_name`, `cmdb_server`.`ipaddr`, `cmdb_server`.`port`, `cmdb_server`.`username`, `cmdb_server`.`password`, `cmdb_server`.`new_password`, `cmdb_server`.`app_id`, `cmdb_server`.`app_status`, `cmdb_server`.`publish_date`, `cmdb_server`.`rollbackup_status`, `cmdb_server`.`task_id`, `cmdb_server`.`ssh_check`, `cmdb_server`.`change_password_tag`, `cmdb_server`.`change_password_time` FROM `cmdb_server` WHERE `cmdb_server`.`id` = 1; args=(1,)
[2016-02-17 11:00:59,076][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_server`.`id`, `cmdb_server`.`server_name`, `cmdb_server`.`ipaddr`, `cmdb_server`.`port`, `cmdb_server`.`username`, `cmdb_server`.`password`, `cmdb_server`.`new_password`, `cmdb_server`.`app_id`, `cmdb_server`.`app_status`, `cmdb_server`.`publish_date`, `cmdb_server`.`rollbackup_status`, `cmdb_server`.`task_id`, `cmdb_server`.`ssh_check`, `cmdb_server`.`change_password_tag`, `cmdb_server`.`change_password_time` FROM `cmdb_server` WHERE `cmdb_server`.`id` = 2; args=(2,)
[2016-02-17 11:00:59,077][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_server`.`id`, `cmdb_server`.`server_name`, `cmdb_server`.`ipaddr`, `cmdb_server`.`port`, `cmdb_server`.`username`, `cmdb_server`.`password`, `cmdb_server`.`new_password`, `cmdb_server`.`app_id`, `cmdb_server`.`app_status`, `cmdb_server`.`publish_date`, `cmdb_server`.`rollbackup_status`, `cmdb_server`.`task_id`, `cmdb_server`.`ssh_check`, `cmdb_server`.`change_password_tag`, `cmdb_server`.`change_password_time` FROM `cmdb_server` WHERE `cmdb_server`.`id` = 3; args=(3,)
[2016-02-17 11:01:12,077][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:12,078][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:12,078][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:12'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:12')
[2016-02-17 11:01:12,079][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:12,080][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`id` = 1; args=(1,)
[2016-02-17 11:01:12,081][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_backup` WHERE `cmdb_backup`.`app_id` = 1; args=(1,)
[2016-02-17 11:01:12,088][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_backup`.`id`, `cmdb_backup`.`backup_name`, `cmdb_backup`.`app_id`, `cmdb_backup`.`backup_time`, `cmdb_backup`.`status` FROM `cmdb_backup` WHERE `cmdb_backup`.`app_id` = 1 ORDER BY `cmdb_backup`.`backup_time` DESC LIMIT 1; args=(1,)
[2016-02-17 11:01:14,406][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:14,407][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:14,408][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:14'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:14')
[2016-02-17 11:01:14,408][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:14,409][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) INSERT INTO `cmdb_tasklog` (`task_type`, `total_count`, `complete_count`) VALUES (NULL, 0, 0); args=[None, 0, 0]
[2016-02-17 11:01:14,466][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`id` = 1; args=(1,)
[2016-02-17 11:01:14,467][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) UPDATE `cmdb_app` SET `app_name` = 'test1', `upload_path` = '/opt/xebestv2/rootdir/upload/test1/synctoonline', `app_path` = 'release', `backup_path` = '/opt/xebestv2/rootdir/backup/test1', `start_script_path` = '/xebest/tomcat-erp/bin/startup.sh ', `stop_script_path` = 'killall -9 java', `publish_date` = '2016-02-17 03:00:33', `war_file` = NULL, `war_file_path` = '/opt/xebestv2/rootdir/upload/test1/test1.war', `task_id` = 1069, `rollback_status` = '20160214100836' WHERE `cmdb_app`.`id` = 1; args=(u'test1', u'/opt/xebestv2/rootdir/upload/test1/synctoonline', u'release', u'/opt/xebestv2/rootdir/backup/test1', u'/xebest/tomcat-erp/bin/startup.sh ', u'killall -9 java', u'2016-02-17 03:00:33', u'/opt/xebestv2/rootdir/upload/test1/test1.war', 1069, u'20160214100836', 1)
[2016-02-17 11:01:14,495][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_server` WHERE `cmdb_server`.`app_id` = 1; args=(1,)
[2016-02-17 11:01:14,495][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) UPDATE `cmdb_tasklog` SET `task_type` = 1, `total_count` = 1, `complete_count` = 0 WHERE `cmdb_tasklog`.`id` = 1069; args=(1, 1, 0, 1069)
[2016-02-17 11:01:14,553][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:14,554][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:14,554][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:14'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:14')
[2016-02-17 11:01:14,555][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:14,556][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:14,557][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`id` = 1; args=(1,)
[2016-02-17 11:01:14,558][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_server`.`id`, `cmdb_server`.`server_name`, `cmdb_server`.`ipaddr`, `cmdb_server`.`port`, `cmdb_server`.`username`, `cmdb_server`.`password`, `cmdb_server`.`new_password`, `cmdb_server`.`app_id`, `cmdb_server`.`app_status`, `cmdb_server`.`publish_date`, `cmdb_server`.`rollbackup_status`, `cmdb_server`.`task_id`, `cmdb_server`.`ssh_check`, `cmdb_server`.`change_password_tag`, `cmdb_server`.`change_password_time` FROM `cmdb_server` WHERE `cmdb_server`.`app_id` = 1 ORDER BY `cmdb_server`.`id` ASC LIMIT 1; args=(1,)
[2016-02-17 11:01:15,548][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:15,549][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:15,549][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:15'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:15')
[2016-02-17 11:01:15,550][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:15,552][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1069; args=(1069,)
[2016-02-17 11:01:15,552][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:15,553][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1069 LIMIT 1; args=(1069,)
[2016-02-17 11:01:16,053][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,054][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,055][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,055][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,055][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:16'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:16')
[2016-02-17 11:01:16,056][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:16'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:16')
[2016-02-17 11:01:16,057][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:16,058][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:16,059][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1069; args=(1069,)
[2016-02-17 11:01:16,060][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1069; args=(1069,)
[2016-02-17 11:01:16,061][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:16,062][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:16,063][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1069 LIMIT 1; args=(1069,)
[2016-02-17 11:01:16,064][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1069 LIMIT 1; args=(1069,)
[2016-02-17 11:01:16,552][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,552][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:16,553][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:16'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:16')
[2016-02-17 11:01:16,554][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:16,555][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1069; args=(1069,)
[2016-02-17 11:01:16,555][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:16,556][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1069 LIMIT 1; args=(1069,)
[2016-02-17 11:01:17,049][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:17,049][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:17,050][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:17'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:17')
[2016-02-17 11:01:17,051][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:01:17,052][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1069; args=(1069,)
[2016-02-17 11:01:17,053][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1069; args=(1069,)
[2016-02-17 11:01:17,053][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1069 LIMIT 1; args=(1069,)
[2016-02-17 11:01:17,538][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:17,538][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:01:17,539][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:01:17'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:01:17')
[2016-02-17 11:01:17,540][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
